join_date,group,city,state,country
2016/11/12,houston data science,Houston,TX,us
2017/1/8,houston data science,Houston,TX,us
2017/7/6,houston data science,Houston,TX,us
2017/7/2,houston data science,Houston,TX,us
2017/5/14,houston data science,North Houston,TX,us
2016/10/20,houston data science,San Francisco,CA,us
2017/7/26,houston data science,Houston,TX,us
2016/12/8,houston data science,Houston,TX,us
2017/1/11,houston data science,Houston,TX,us
2017/1/11,houston data science,Houston,TX,us
2017/3/16,houston data science,Fortaleza,,br
2017/1/18,houston data science,Houston,TX,us
2017/8/1,houston data science,Houston,TX,us
2017/9/18,houston data science,Houston,TX,us
2017/7/19,houston data science,Houston,TX,us
2017/9/26,houston data science,Spring,TX,us
2017/2/14,houston data science,Houston,TX,us
2016/7/13,houston data science,Houston,TX,us
2017/1/1,houston data science,Houston,TX,us
2016/11/15,houston data science,Houston,TX,us
2016/10/4,houston data science,Houston,TX,us
2017/6/14,houston data science,Houston,TX,us
2017/5/16,houston data science,Baytown,TX,us
2017/7/13,houston data science,Houston,TX,us
2016/9/26,houston data science,Bellaire,TX,us
2016/11/23,houston data science,Conroe,TX,us
2017/7/13,houston data science,Houston,TX,us
2016/6/6,houston data science,Pasadena,TX,us
2016/10/17,houston data science,Houston,TX,us
2017/3/19,houston data science,Houston,TX,us
2016/9/27,houston data science,Houston,TX,us
2017/3/4,houston data science,Houston,TX,us
2016/10/6,houston data science,Sugar Land,TX,us
2016/12/3,houston data science,Sugar Land,TX,us
2017/9/29,houston data science,Houston,TX,us
2016/6/26,houston data science,Spring,TX,us
2016/6/14,houston data science,Houston,TX,us
2017/1/3,houston data science,Houston,TX,us
2016/12/14,houston data science,Houston,TX,us
2017/8/3,houston data science,Houston,TX,us
2017/7/15,houston data science,Houston,TX,us
2017/9/26,houston data science,Houston,TX,us
2016/10/14,houston data science,Houston,TX,us
2017/5/22,houston data science,Houston,TX,us
2017/6/19,houston data science,Houston,TX,us
2017/3/30,houston data science,Houston,TX,us
2017/10/2,houston data science,Houston,TX,us
2017/2/24,houston data science,Houston,TX,us
2016/12/15,houston data science,Sugar Land,TX,us
2016/8/27,houston data science,Houston,TX,us
2017/4/1,houston data science,Little Rock,AR,us
2017/6/20,houston data science,Houston,TX,us
2017/2/15,houston data science,Houston,TX,us
2017/5/24,houston data science,Houston,TX,us
2017/7/15,houston data science,Anchorage,AK,us
2017/6/4,houston data science,Houston,TX,us
2017/2/22,houston data science,Houston,TX,us
2017/2/7,houston data science,Spring,TX,us
2016/11/18,houston data science,Houston,TX,us
2017/4/15,houston data science,Houston,TX,us
2017/4/9,houston data science,Cypress,TX,us
2016/12/6,houston data science,Houston,TX,us
2017/6/5,houston data science,Lubbock,TX,us
2017/4/4,houston data science,Houston,TX,us
2017/4/24,houston data science,Houston,TX,us
2016/6/5,houston data science,Houston,TX,us
2016/9/28,houston data science,Houston,TX,us
2016/12/14,houston data science,Katy,TX,us
2016/6/8,houston data science,Houston,TX,us
2017/4/11,houston data science,Conroe,TX,us
2017/3/26,houston data science,Houston,TX,us
2017/8/2,houston data science,Houston,TX,us
2017/8/19,houston data science,Houston,TX,us
2017/6/21,houston data science,Houston,TX,us
2016/9/29,houston data science,Houston,TX,us
2016/6/6,houston data science,Houston,TX,us
2017/10/11,houston data science,Houston,TX,us
2017/8/14,houston data science,Houston,TX,us
2016/12/4,houston data science,Houston,TX,us
2017/3/2,houston data science,Cypress,TX,us
2017/9/28,houston data science,Houston,TX,us
2016/11/14,houston data science,Bellaire,TX,us
2017/5/13,houston data science,Houston,TX,us
2017/7/12,houston data science,Houston,TX,us
2017/6/15,houston data science,Houston,TX,us
2016/10/30,houston data science,Houston,TX,us
2016/11/12,houston data science,Houston,TX,us
2016/7/19,houston data science,Sugar Land,TX,us
2017/3/25,houston data science,Houston,TX,us
2017/6/25,houston data science,Houston,TX,us
2017/3/8,houston data science,Houston,TX,us
2017/2/9,houston data science,Houston,TX,us
2016/6/20,houston data science,Katy,TX,us
2017/7/11,houston data science,San Ramon,CA,us
2017/1/13,houston data science,Houston,TX,us
2017/2/7,houston data science,Houston,TX,us
2017/6/28,houston data science,Houston,TX,us
2017/1/10,houston data science,Houston,TX,us
2017/6/30,houston data science,Houston,TX,us
2017/3/27,houston data science,Houston,TX,us
2017/6/29,houston data science,Cypress,TX,us
2017/8/8,houston data science,Houston,TX,us
2017/2/10,houston data science,Seabrook,TX,us
2016/9/26,houston data science,Austin,TX,us
2017/3/1,houston data science,Houston,TX,us
2017/7/24,houston data science,Houston,TX,us
2017/5/28,houston data science,Houston,TX,us
2017/7/24,houston data science,Houston,TX,us
2017/6/23,houston data science,Houston,TX,us
2017/5/3,houston data science,Houston,TX,us
2017/7/5,houston data science,Houston,TX,us
2016/7/5,houston data science,Spring,TX,us
2017/9/20,houston data science,Houston,TX,us
2017/9/30,houston data science,Houston,TX,us
2016/11/1,houston data science,Houston,TX,us
2017/4/10,houston data science,Houston,TX,us
2017/1/25,houston data science,Austin,TX,us
2017/8/31,houston data science,Cypress,TX,us
2016/10/5,houston data science,Houston,TX,us
2016/10/8,houston data science,Houston,TX,us
2016/10/18,houston data science,Katy,TX,us
2016/11/1,houston data science,Houston,TX,us
2016/11/7,houston data science,Houston,TX,us
2016/8/11,houston data science,Houston,TX,us
2017/3/10,houston data science,Houston,TX,us
2017/2/27,houston data science,Houston,TX,us
2017/7/17,houston data science,Houston,TX,us
2016/6/5,houston data science,Friendswood,TX,us
2017/4/25,houston data science,New York,NY,us
2017/8/5,houston data science,Houston,TX,us
2016/7/2,houston data science,Houston,TX,us
2017/2/7,houston data science,Washington,DC,us
2017/6/27,houston data science,Houston,TX,us
2017/4/26,houston data science,Houston,TX,us
2016/9/16,houston data science,Austin,TX,us
2017/8/18,houston data science,Houston,TX,us
2017/6/7,houston data science,Bellaire,TX,us
2017/7/5,houston data science,Houston,TX,us
2016/12/18,houston data science,Katy,TX,us
2016/11/29,houston data science,Houston,TX,us
2017/7/22,houston data science,Houston,TX,us
2016/11/3,houston data science,Friendswood,TX,us
2017/9/14,houston data science,Spring,TX,us
2017/7/19,houston data science,Houston,TX,us
2017/8/24,houston data science,Houston,TX,us
2016/11/19,houston data science,Houston,TX,us
2016/11/12,houston data science,Houston,TX,us
2017/6/22,houston data science,Spring,TX,us
2017/1/28,houston data science,League City,TX,us
2017/8/1,houston data science,Katy,TX,us
2016/9/13,houston data science,Houston,TX,us
2017/5/15,houston data science,Katy,TX,us
2016/8/14,houston data science,League City,TX,us
2016/6/5,houston data science,Pearland,TX,us
2017/6/21,houston data science,Kingwood,TX,us
2017/3/8,houston data science,Houston,TX,us
2016/8/30,houston data science,Houston,TX,us
2017/6/30,houston data science,Houston,TX,us
2016/11/6,houston data science,Tomball,TX,us
2016/6/5,houston data science,Houston,TX,us
2016/6/21,houston data science,Pearland,TX,us
2017/6/12,houston data science,Houston,TX,us
2017/4/24,houston data science,Houston,TX,us
2017/7/15,houston data science,Houston,TX,us
2017/7/5,houston data science,Houston,TX,us
2017/5/28,houston data science,Humble,TX,us
2016/10/23,houston data science,Houston,TX,us
2017/8/2,houston data science,Spring,TX,us
2017/7/10,houston data science,Houston,TX,us
2016/11/15,houston data science,Houston,TX,us
2017/7/3,houston data science,Houston,TX,us
2017/5/30,houston data science,Houston,TX,us
2016/12/16,houston data science,Houston,TX,us
2016/6/1,houston data science,Houston,TX,us
2017/6/27,houston data science,Houston,TX,us
2016/9/10,houston data science,Houston,TX,us
2017/1/4,houston data science,Houston,TX,us
2017/1/29,houston data science,Houston,TX,us
2017/8/30,houston data science,Houston,TX,us
2016/10/19,houston data science,Houston,TX,us
2017/2/16,houston data science,Houston,TX,us
2017/2/10,houston data science,Austin,TX,us
2016/6/7,houston data science,Richmond,TX,us
2016/6/15,houston data science,Galveston,TX,us
2016/11/28,houston data science,Houston,TX,us
2016/12/5,houston data science,Houston,TX,us
2017/2/9,houston data science,Houston,TX,us
2017/3/28,houston data science,Houston,TX,us
2017/6/12,houston data science,Houston,TX,us
2016/6/29,houston data science,Katy,TX,us
2016/6/6,houston data science,Houston,TX,us
2016/10/29,houston data science,Houston,TX,us
2016/9/29,houston data science,Houston,TX,us
2016/9/26,houston data science,Katy,TX,us
2016/12/6,houston data science,Cypress,TX,us
2016/7/14,houston data science,Katy,TX,us
2016/6/7,houston data science,Houston,TX,us
2016/6/23,houston data science,Houston,TX,us
2017/6/3,houston data science,Houston,TX,us
2017/8/4,houston data science,Houston,TX,us
2016/12/10,houston data science,Houston,TX,us
2017/3/28,houston data science,Houston,TX,us
2016/7/22,houston data science,Houston,TX,us
2017/6/5,houston data science,Houston,TX,us
2017/5/2,houston data science,Houston,TX,us
2017/1/11,houston data science,Katy,TX,us
2017/3/23,houston data science,Houston,TX,us
2017/5/3,houston data science,New York,NY,us
2017/1/18,houston data science,Houston,TX,us
2017/6/20,houston data science,Sugar Land,TX,us
2017/6/10,houston data science,Houston,TX,us
2017/6/10,houston data science,Houston,TX,us
2016/12/10,houston data science,Houston,TX,us
2017/7/6,houston data science,Bellaire,TX,us
2016/6/9,houston data science,Galveston,TX,us
2017/4/27,houston data science,Katy,TX,us
2016/6/10,houston data science,Houston,TX,us
2016/9/6,houston data science,Houston,TX,us
2017/9/9,houston data science,Houston,TX,us
2017/8/6,houston data science,Houston,TX,us
2017/8/17,houston data science,Houston,TX,us
2016/12/22,houston data science,Houston,TX,us
2016/6/21,houston data science,Houston,TX,us
2017/3/17,houston data science,Houston,TX,us
2017/7/14,houston data science,Houston,TX,us
2017/6/12,houston data science,College Station,TX,us
2017/7/18,houston data science,Houston,TX,us
2016/12/13,houston data science,Houston,TX,us
2017/4/18,houston data science,Houston,TX,us
2017/8/15,houston data science,Petaluma,CA,us
2016/11/14,houston data science,Sugar Land,TX,us
2017/8/15,houston data science,Houston,TX,us
2017/7/12,houston data science,Houston,TX,us
2016/12/2,houston data science,Houston,TX,us
2017/3/29,houston data science,Houston,TX,us
2016/11/21,houston data science,Houston,TX,us
2017/6/13,houston data science,Houston,TX,us
2017/6/24,houston data science,Katy,TX,us
2017/1/25,houston data science,Lehi,UT,us
2016/9/20,houston data science,Houston,TX,us
2016/6/18,houston data science,Houston,TX,us
2017/7/1,houston data science,Houston,TX,us
2016/11/30,houston data science,Fulshear,TX,us
2017/5/23,houston data science,Houston,TX,us
2017/4/26,houston data science,Houston,TX,us
2016/8/10,houston data science,Houston,TX,us
2016/10/3,houston data science,Houston,TX,us
2017/3/7,houston data science,Seattle,WA,us
2016/11/27,houston data science,Houston,TX,us
2016/11/15,houston data science,Houston,TX,us
2017/4/18,houston data science,Houston,TX,us
2017/4/19,houston data science,Houston,TX,us
2017/7/10,houston data science,Houston,TX,us
2016/7/28,houston data science,Austin,TX,us
2017/6/26,houston data science,Katy,TX,us
2016/11/25,houston data science,Houston,TX,us
2016/9/14,houston data science,Houston,TX,us
2016/8/28,houston data science,Deer Park,TX,us
2016/6/3,houston data science,Humble,TX,us
2017/1/23,houston data science,Houston,TX,us
2017/6/12,houston data science,Orlando,FL,us
2016/6/5,houston data science,Seabrook,TX,us
2017/9/5,houston data science,Spring,TX,us
2016/11/18,houston data science,Houston,TX,us
2016/6/29,houston data science,Houston,TX,us
2016/11/7,houston data science,San Francisco,CA,us
2017/4/23,houston data science,Houston,TX,us
2017/9/12,houston data science,Houston,TX,us
2017/7/6,houston data science,Houston,TX,us
2017/7/21,houston data science,Houston,TX,us
2016/10/11,houston data science,Houston,TX,us
2017/1/20,houston data science,Lafayette,LA,us
2016/12/5,houston data science,Houston,TX,us
2017/6/19,houston data science,Houston,TX,us
2017/6/16,houston data science,Houston,TX,us
2017/2/12,houston data science,Houston,TX,us
2016/7/5,houston data science,Houston,TX,us
2017/3/21,houston data science,Houston,TX,us
2016/10/18,houston data science,Houston,TX,us
2017/10/7,houston data science,Houston,TX,us
2016/12/13,houston data science,Houston,TX,us
2017/5/27,houston data science,Houston,TX,us
2017/3/14,houston data science,Houston,TX,us
2017/4/4,houston data science,Houston,TX,us
2016/12/7,houston data science,Houston,TX,us
2016/11/15,houston data science,Houston,TX,us
2017/8/2,houston data science,Houston,TX,us
2017/3/27,houston data science,Houston,TX,us
2017/7/12,houston data science,Houston,TX,us
2017/10/6,houston data science,Houston,TX,us
2016/12/19,houston data science,Houston,TX,us
2016/6/21,houston data science,Dallas,TX,us
2016/9/2,houston data science,Houston,TX,us
2017/7/5,houston data science,Houston,TX,us
2017/2/24,houston data science,Houston,TX,us
2017/7/8,houston data science,Beaumont,TX,us
2017/7/8,houston data science,Houston,TX,us
2016/6/1,houston data science,Houston,TX,us
2016/6/5,houston data science,Houston,TX,us
2017/5/21,houston data science,Houston,TX,us
2016/11/4,houston data science,Houston,TX,us
2016/11/1,houston data science,Houston,TX,us
2017/3/8,houston data science,Katy,TX,us
2017/9/2,houston data science,Cypress,TX,us
2017/1/7,houston data science,Houston,TX,us
2017/7/15,houston data science,Houston,TX,us
2017/7/23,houston data science,Houston,TX,us
2017/2/15,houston data science,League City,TX,us
2017/7/9,houston data science,Houston,TX,us
2017/5/19,houston data science,Houston,TX,us
2016/9/7,houston data science,Houston,TX,us
2017/7/14,houston data science,Houston,TX,us
2016/11/1,houston data science,Houston,TX,us
2017/6/30,houston data science,Houston,TX,us
2017/6/13,houston data science,Hyderabad,,in
2016/10/21,houston data science,Houston,TX,us
2017/6/5,houston data science,Houston,TX,us
2016/6/20,houston data science,Houston,TX,us
2017/5/21,houston data science,Houston,TX,us
2016/9/11,houston data science,Houston,TX,us
2016/6/21,houston data science,Dallas,TX,us
2016/9/4,houston data science,Houston,TX,us
2016/7/17,houston data science,College Station,TX,us
2017/5/17,houston data science,Houston,TX,us
2017/2/21,houston data science,Houston,TX,us
2017/5/16,houston data science,Houston,TX,us
2017/6/24,houston data science,Houston,TX,us
2017/7/9,houston data science,Houston,TX,us
2016/11/1,houston data science,Houston,TX,us
2017/7/11,houston data science,Richmond,TX,us
2017/7/7,houston data science,Houston,TX,us
2016/10/7,houston data science,Houston,TX,us
2017/8/2,houston data science,Houston,TX,us
2016/9/30,houston data science,Houston,TX,us
2016/11/25,houston data science,Houston,TX,us
2017/7/8,houston data science,Houston,TX,us
2017/1/10,houston data science,Tomball,TX,us
2016/6/15,houston data science,Houston,TX,us
2017/8/24,houston data science,Houston,TX,us
2017/9/18,houston data science,Silver Spring,MD,us
2017/7/25,houston data science,Houston,TX,us
2016/6/20,houston data science,Houston,TX,us
2016/12/27,houston data science,Houston,TX,us
